EmployeeNumber,Age,Department,OverTime,Nivel_Risco,Probabilidade
39397,32,Research & Development,No,🟢 BAIXO,0.2699545
34118,43,Sales,No,🟢 BAIXO,0.26994097
42140,51,Research & Development,No,🟢 BAIXO,0.26993388
19953,28,Research & Development,No,🟢 BAIXO,0.26993302
22491,47,Research & Development,No,🟢 BAIXO,0.26993042
36297,46,Research & Development,No,🟢 BAIXO,0.26990178
18417,40,Research & Development,No,🟢 BAIXO,0.2698687
45424,20,Research & Development,Yes,🟢 BAIXO,0.26985863
13967,39,Research & Development,No,🟢 BAIXO,0.26985276
15226,38,Human Resources,No,🟢 BAIXO,0.26983958
42571,57,Research & Development,Yes,🟢 BAIXO,0.26982644
35646,59,Research & Development,No,🟢 BAIXO,0.26981404
23698,40,Research & Development,No,🟢 BAIXO,0.2697757
12736,43,Research & Development,No,🟢 BAIXO,0.2697724
48545,26,Sales,No,🟢 BAIXO,0.26976722
47292,56,Research & Development,No,🟢 BAIXO,0.26976478
3736,20,Research & Development,No,🟢 BAIXO,0.2697231
8521,45,Sales,No,🟢 BAIXO,0.26971573
45365,46,Research & Development,No,🟢 BAIXO,0.26969552
1221,41,Sales,No,🟢 BAIXO,0.26968983
5259,48,Human Resources,Yes,🟢 BAIXO,0.2696435
25624,31,Research & Development,No,🟢 BAIXO,0.26960906
30908,53,Research & Development,No,🟢 BAIXO,0.2695717
10627,33,Research & Development,No,🟢 BAIXO,0.2695543
20766,37,Sales,No,🟢 BAIXO,0.2695256
19184,33,Sales,No,🟢 BAIXO,0.26949725
12835,52,Research & Development,No,🟢 BAIXO,0.26949626
9086,29,Research & Development,No,🟢 BAIXO,0.2694883
20136,49,Human Resources,No,🟢 BAIXO,0.269467
15841,18,Research & Development,No,🟢 BAIXO,0.26943898
12658,25,Sales,No,🟢 BAIXO,0.2694256
20793,22,Sales,No,🟢 BAIXO,0.26940894
104,45,Research & Development,No,🟢 BAIXO,0.2694039
28488,52,Research & Development,No,🟢 BAIXO,0.26940042
23690,58,Sales,No,🟢 BAIXO,0.2693969
23926,20,Research & Development,No,🟢 BAIXO,0.2693924
32655,25,Research & Development,No,🟢 BAIXO,0.26938984
15336,47,Research & Development,No,🟢 BAIXO,0.26938143
18889,23,Research & Development,No,🟢 BAIXO,0.26937762
15356,22,Sales,Yes,🟢 BAIXO,0.26933542
3026,52,Sales,No,🟢 BAIXO,0.26931703
13271,19,Research & Development,No,🟢 BAIXO,0.26931688
32205,44,Sales,No,🟢 BAIXO,0.26930138
24027,41,Research & Development,No,🟢 BAIXO,0.26929
20714,33,Research & Development,No,🟢 BAIXO,0.26927692
37541,18,Research & Development,No,🟢 BAIXO,0.26924077
39655,56,Human Resources,No,🟢 BAIXO,0.26923785
12441,39,Sales,Yes,🟢 BAIXO,0.26923662
8436,40,Research & Development,No,🟢 BAIXO,0.26916698
33150,59,Research & Development,No,🟢 BAIXO,0.26915553
20335,20,Sales,No,🟢 BAIXO,0.26914006
9504,56,Research & Development,No,🟢 BAIXO,0.26911557
28300,33,Research & Development,No,🟢 BAIXO,0.269111
25336,23,Research & Development,No,🟢 BAIXO,0.2691023
36252,42,Sales,No,🟢 BAIXO,0.2690843
16801,57,Sales,No,🟢 BAIXO,0.26906756
28059,37,Research & Development,No,🟢 BAIXO,0.26906437
2618,19,Sales,No,🟢 BAIXO,0.26905635
8103,27,Human Resources,No,🟢 BAIXO,0.26893857
20411,46,Sales,No,🟢 BAIXO,0.26893798
8850,38,Sales,No,🟢 BAIXO,0.26893556
15265,33,Research & Development,No,🟢 BAIXO,0.268932
30557,27,Human Resources,No,🟢 BAIXO,0.26892656
23612,43,Human Resources,No,🟢 BAIXO,0.26892608
24036,18,Sales,No,🟢 BAIXO,0.2689243
34432,43,Sales,No,🟢 BAIXO,0.26890102
30921,35,Research & Development,No,🟢 BAIXO,0.2688716
41058,34,Sales,No,🟢 BAIXO,0.2688476
24166,29,Research & Development,No,🟢 BAIXO,0.26883805
5393,22,Research & Development,No,🟢 BAIXO,0.26883674
48215,33,Research & Development,No,🟢 BAIXO,0.26882145
5929,50,Research & Development,No,🟢 BAIXO,0.2688211
38283,26,Research & Development,No,🟢 BAIXO,0.26879218
18448,48,Research & Development,No,🟢 BAIXO,0.26879117
23101,33,Research & Development,No,🟢 BAIXO,0.26878428
21937,49,Research & Development,No,🟢 BAIXO,0.2687728
29741,32,Research & Development,No,🟢 BAIXO,0.26877058
26712,30,Sales,No,🟢 BAIXO,0.26876724
33051,34,Research & Development,No,🟢 BAIXO,0.2687335
18252,35,Research & Development,No,🟢 BAIXO,0.26873145
35163,35,Research & Development,No,🟢 BAIXO,0.26872736
47126,48,Research & Development,No,🟢 BAIXO,0.26872665
4471,54,Research & Development,Yes,🟢 BAIXO,0.26872602
2625,48,Research & Development,No,🟢 BAIXO,0.2687113
5438,43,Research & Development,No,🟢 BAIXO,0.26871124
32122,25,Research & Development,No,🟢 BAIXO,0.26871008
274,36,Sales,No,🟢 BAIXO,0.2687078
616,46,Human Resources,No,🟢 BAIXO,0.26870516
40401,42,Research & Development,No,🟢 BAIXO,0.26870346
6506,55,Research & Development,Yes,🟢 BAIXO,0.2686983
42296,34,Research & Development,No,🟢 BAIXO,0.26869768
2465,33,Research & Development,No,🟢 BAIXO,0.26866928
33492,33,Research & Development,No,🟢 BAIXO,0.26866698
17839,48,Research & Development,No,🟢 BAIXO,0.26865408
41780,33,Research & Development,No,🟢 BAIXO,0.2686445
9807,34,Research & Development,No,🟢 BAIXO,0.26860654
27693,41,Research & Development,No,🟢 BAIXO,0.26858273
43343,31,Sales,No,🟢 BAIXO,0.26856646
17711,24,Research & Development,No,🟢 BAIXO,0.26856562
30895,18,Research & Development,No,🟢 BAIXO,0.26854748
46070,37,Sales,No,🟢 BAIXO,0.26851466
30063,44,Human Resources,No,🟢 BAIXO,0.26851285
24847,39,Research & Development,No,🟢 BAIXO,0.26848787
36407,36,Research & Development,No,🟢 BAIXO,0.26848614
25770,52,Research & Development,No,🟢 BAIXO,0.26848608
5844,41,Sales,No,🟢 BAIXO,0.2684837
15714,25,Research & Development,No,🟢 BAIXO,0.2684656
9966,59,Human Resources,No,🟢 BAIXO,0.26845288
37578,31,Sales,No,🟢 BAIXO,0.268444
11311,27,Human Resources,No,🟢 BAIXO,0.2684162
31373,24,Research & Development,No,🟢 BAIXO,0.2684113
9517,52,Sales,No,🟢 BAIXO,0.26839733
18274,40,Research & Development,No,🟢 BAIXO,0.26833487
43953,21,Sales,No,🟢 BAIXO,0.2683345
26087,53,Human Resources,No,🟢 BAIXO,0.2683172
20012,51,Sales,No,🟢 BAIXO,0.26830715
41496,29,Research & Development,No,🟢 BAIXO,0.26828882
34481,44,Research & Development,No,🟢 BAIXO,0.2682714
40980,24,Research & Development,No,🟢 BAIXO,0.2682681
34452,18,Sales,No,🟢 BAIXO,0.26826578
46532,40,Sales,No,🟢 BAIXO,0.26824692
6616,47,Research & Development,No,🟢 BAIXO,0.26822212
44767,45,Research & Development,No,🟢 BAIXO,0.2681723
7140,53,Research & Development,No,🟢 BAIXO,0.26814938
27610,43,Sales,No,🟢 BAIXO,0.26813748
12177,32,Research & Development,No,🟢 BAIXO,0.2681234
48069,41,Sales,No,🟢 BAIXO,0.2680986
20057,58,Human Resources,Yes,🟢 BAIXO,0.26808336
34167,58,Sales,No,🟢 BAIXO,0.26807597
26719,56,Human Resources,No,🟢 BAIXO,0.26806578
16288,50,Sales,No,🟢 BAIXO,0.26804712
49929,49,Research & Development,No,🟢 BAIXO,0.26804587
34337,48,Human Resources,No,🟢 BAIXO,0.26803714
46162,22,Sales,No,🟢 BAIXO,0.26803264
18225,49,Research & Development,No,🟢 BAIXO,0.26802078
11915,46,Sales,No,🟢 BAIXO,0.26802015
45332,39,Research & Development,No,🟢 BAIXO,0.2679989
1583,37,Research & Development,No,🟢 BAIXO,0.26793835
15264,57,Sales,Yes,🟢 BAIXO,0.26792842
41973,36,Sales,No,🟢 BAIXO,0.26790398
14342,58,Research & Development,No,🟢 BAIXO,0.26789227
48717,37,Research & Development,No,🟢 BAIXO,0.26788476
14947,52,Sales,No,🟢 BAIXO,0.2678341
6742,44,Sales,No,🟢 BAIXO,0.2678254
2291,37,Research & Development,No,🟢 BAIXO,0.2678149
1207,53,Research & Development,No,🟢 BAIXO,0.2678112
48609,23,Human Resources,Yes,🟢 BAIXO,0.26777652
47522,22,Sales,No,🟢 BAIXO,0.26774636
39272,52,Research & Development,No,🟢 BAIXO,0.26773196
15637,40,Research & Development,No,🟢 BAIXO,0.2677249
48276,19,Research & Development,No,🟢 BAIXO,0.26771334
49830,36,Sales,Yes,🟢 BAIXO,0.26765123
23582,52,Sales,No,🟢 BAIXO,0.26764235
30200,54,Research & Development,No,🟢 BAIXO,0.2675987
41557,38,Research & Development,No,🟢 BAIXO,0.26759186
48859,32,Sales,No,🟢 BAIXO,0.2675888
48727,27,Sales,No,🟢 BAIXO,0.2675867
23618,25,Research & Development,No,🟢 BAIXO,0.26756376
43135,41,Research & Development,No,🟢 BAIXO,0.26753807
14944,47,Sales,No,🟢 BAIXO,0.2675309
19048,53,Research & Development,No,🟢 BAIXO,0.2675197
47834,46,Sales,No,🟢 BAIXO,0.26749837
18578,33,Research & Development,Yes,🟢 BAIXO,0.26749417
20083,45,Research & Development,No,🟢 BAIXO,0.267476
38026,25,Research & Development,No,🟢 BAIXO,0.26746836
23948,43,Research & Development,No,🟢 BAIXO,0.2674407
6343,42,Research & Development,No,🟢 BAIXO,0.26741776
32382,45,Human Resources,No,🟢 BAIXO,0.2674163
33895,58,Research & Development,No,🟢 BAIXO,0.26740503
29156,49,Sales,No,🟢 BAIXO,0.2674028
27063,42,Research & Development,No,🟢 BAIXO,0.26738718
21239,33,Research & Development,No,🟢 BAIXO,0.26737782
6842,50,Research & Development,No,🟢 BAIXO,0.26735932
31012,26,Sales,No,🟢 BAIXO,0.26735097
43809,29,Research & Development,No,🟢 BAIXO,0.26730517
3774,39,Research & Development,No,🟢 BAIXO,0.2673047
38397,44,Sales,No,🟢 BAIXO,0.26730284
33338,59,Research & Development,No,🟢 BAIXO,0.26726356
16136,20,Sales,No,🟢 BAIXO,0.26725864
25406,30,Research & Development,No,🟢 BAIXO,0.26725456
28993,18,Sales,No,🟢 BAIXO,0.2672326
42644,21,Research & Development,No,🟢 BAIXO,0.26723173
38323,43,Sales,No,🟢 BAIXO,0.2672304
19717,56,Research & Development,No,🟢 BAIXO,0.26722324
15171,36,Research & Development,No,🟢 BAIXO,0.26721188
4071,31,Research & Development,No,🟢 BAIXO,0.2671809
47666,22,Sales,No,🟢 BAIXO,0.26716924
48483,43,Human Resources,No,🟢 BAIXO,0.26716903
24132,41,Sales,No,🟢 BAIXO,0.2671598
5434,53,Research & Development,No,🟢 BAIXO,0.26715618
12193,42,Research & Development,No,🟢 BAIXO,0.2671354
43009,26,Research & Development,No,🟢 BAIXO,0.2671271
15882,38,Research & Development,No,🟢 BAIXO,0.26710477
22338,36,Research & Development,No,🟢 BAIXO,0.26709843
28826,36,Research & Development,No,🟢 BAIXO,0.26707816
25846,29,Research & Development,No,🟢 BAIXO,0.26707524
16367,32,Research & Development,No,🟢 BAIXO,0.26703465
7846,25,Research & Development,No,🟢 BAIXO,0.26703137
2974,51,Sales,No,🟢 BAIXO,0.26702523
46820,36,Research & Development,No,🟢 BAIXO,0.26700884
117,45,Sales,No,🟢 BAIXO,0.26698324
5813,31,Research & Development,No,🟢 BAIXO,0.26693448
12542,53,Sales,No,🟢 BAIXO,0.26690355
8908,49,Research & Development,No,🟢 BAIXO,0.26686144
1199,40,Sales,No,🟢 BAIXO,0.2668451
8673,53,Research & Development,Yes,🟢 BAIXO,0.26681817
31938,57,Research & Development,No,🟢 BAIXO,0.26680797
44192,25,Research & Development,No,🟢 BAIXO,0.2668007
48175,25,Research & Development,No,🟢 BAIXO,0.26679808
35859,36,Research & Development,No,🟢 BAIXO,0.2667864
20780,31,Sales,No,🟢 BAIXO,0.2667528
49419,58,Sales,No,🟢 BAIXO,0.26673892
36094,54,Sales,No,🟢 BAIXO,0.2667165
592,52,Research & Development,No,🟢 BAIXO,0.26669344
14426,56,Sales,No,🟢 BAIXO,0.2666901
22663,53,Sales,No,🟢 BAIXO,0.2666708
47788,32,Sales,No,🟢 BAIXO,0.2666443
36287,32,Research & Development,No,🟢 BAIXO,0.26663643
38654,45,Human Resources,No,🟢 BAIXO,0.26663077
21597,23,Research & Development,No,🟢 BAIXO,0.266607
41271,40,Sales,No,🟢 BAIXO,0.26659954
43379,31,Research & Development,No,🟢 BAIXO,0.26658103
937,38,Research & Development,No,🟢 BAIXO,0.26655436
9697,36,Research & Development,No,🟢 BAIXO,0.26652256
4752,21,Sales,No,🟢 BAIXO,0.26650274
21409,47,Research & Development,No,🟢 BAIXO,0.2664947
1808,42,Research & Development,No,🟢 BAIXO,0.26647162
27647,43,Research & Development,No,🟢 BAIXO,0.26646963
23497,41,Sales,No,🟢 BAIXO,0.26645222
34070,48,Research & Development,No,🟢 BAIXO,0.2664405
47838,56,Research & Development,No,🟢 BAIXO,0.2664401
45202,48,Sales,No,🟢 BAIXO,0.2664232
13899,35,Research & Development,No,🟢 BAIXO,0.26642293
7301,25,Sales,No,🟢 BAIXO,0.2663928
7041,42,Research & Development,No,🟢 BAIXO,0.26637822
26324,57,Research & Development,Yes,🟢 BAIXO,0.26634067
2893,30,Research & Development,No,🟢 BAIXO,0.2663208
20944,20,Research & Development,No,🟢 BAIXO,0.26631242
30386,44,Sales,No,🟢 BAIXO,0.26630324
27287,50,Human Resources,No,🟢 BAIXO,0.26622906
29261,59,Research & Development,Yes,🟢 BAIXO,0.26621774
38713,23,Human Resources,No,🟢 BAIXO,0.26621184
40702,22,Research & Development,No,🟢 BAIXO,0.26620653
29360,42,Research & Development,No,🟢 BAIXO,0.26620477
14162,32,Sales,No,🟢 BAIXO,0.26619202
14097,41,Research & Development,No,🟢 BAIXO,0.26618686
26656,21,Sales,No,🟢 BAIXO,0.26616517
2961,20,Research & Development,No,🟢 BAIXO,0.26615623
43561,33,Research & Development,No,🟢 BAIXO,0.26614916
14818,38,Research & Development,No,🟢 BAIXO,0.26613757
15400,38,Sales,No,🟢 BAIXO,0.26613408
25535,41,Research & Development,No,🟢 BAIXO,0.26613355
36474,51,Human Resources,No,🟢 BAIXO,0.26613033
16218,23,Sales,No,🟢 BAIXO,0.2661242
42126,35,Human Resources,No,🟢 BAIXO,0.2661216
10490,58,Research & Development,No,🟢 BAIXO,0.2661087
6971,28,Research & Development,No,🟢 BAIXO,0.26610515
24094,40,Research & Development,No,🟢 BAIXO,0.26610348
5411,45,Research & Development,No,🟢 BAIXO,0.26610076
6308,22,Sales,No,🟢 BAIXO,0.26609254
6357,40,Research & Development,Yes,🟢 BAIXO,0.26607573
28842,29,Sales,No,🟢 BAIXO,0.26605707
41363,55,Research & Development,No,🟢 BAIXO,0.26604614
27072,18,Research & Development,No,🟢 BAIXO,0.266042
11775,29,Research & Development,No,🟢 BAIXO,0.26601088
43211,49,Research & Development,No,🟢 BAIXO,0.2659807
29555,41,Sales,No,🟢 BAIXO,0.2659744
32059,42,Research & Development,No,🟢 BAIXO,0.265963
9254,44,Research & Development,No,🟢 BAIXO,0.26592264
14085,59,Sales,Yes,🟢 BAIXO,0.26591858
19808,47,Research & Development,No,🟢 BAIXO,0.26589623
32335,53,Human Resources,No,🟢 BAIXO,0.2658909
11384,54,Sales,No,🟢 BAIXO,0.2658773
4165,52,Research & Development,No,🟢 BAIXO,0.26587713
28704,50,Research & Development,No,🟢 BAIXO,0.26587605
34709,52,Research & Development,No,🟢 BAIXO,0.265871
19078,31,Sales,No,🟢 BAIXO,0.26586592
28830,52,Sales,No,🟢 BAIXO,0.26584867
32605,22,Research & Development,No,🟢 BAIXO,0.26583508
14874,32,Sales,No,🟢 BAIXO,0.26582843
27488,55,Research & Development,No,🟢 BAIXO,0.26579678
25849,40,Human Resources,No,🟢 BAIXO,0.26578522
32416,29,Research & Development,No,🟢 BAIXO,0.2657619
38634,40,Research & Development,No,🟢 BAIXO,0.26573813
34172,50,Sales,No,🟢 BAIXO,0.26573715
25226,47,Research & Development,No,🟢 BAIXO,0.26570204
39029,24,Research & Development,No,🟢 BAIXO,0.26569927
36743,25,Sales,No,🟢 BAIXO,0.26568672
21178,29,Sales,No,🟢 BAIXO,0.26567897
30152,36,Research & Development,No,🟢 BAIXO,0.2656707
31910,50,Research & Development,No,🟢 BAIXO,0.2656628
48655,25,Research & Development,No,🟢 BAIXO,0.26565975
22501,34,Sales,No,🟢 BAIXO,0.26564622
33538,29,Research & Development,No,🟢 BAIXO,0.26564386
1451,59,Research & Development,No,🟢 BAIXO,0.26564333
10294,19,Human Resources,No,🟢 BAIXO,0.26563826
37215,40,Research & Development,No,🟢 BAIXO,0.26562333
15823,41,Research & Development,No,🟢 BAIXO,0.26562235
17701,38,Sales,No,🟢 BAIXO,0.26557353
49462,31,Sales,No,🟢 BAIXO,0.2655598
20887,59,Research & Development,No,🟢 BAIXO,0.2655507
36920,31,Research & Development,No,🟢 BAIXO,0.2655346
35580,34,Sales,No,🟢 BAIXO,0.2655259
15221,29,Research & Development,No,🟢 BAIXO,0.2655035
2683,54,Research & Development,No,🟢 BAIXO,0.26546866
7912,42,Research & Development,No,🟢 BAIXO,0.26546863
42929,35,Research & Development,No,🟢 BAIXO,0.26546565
17591,44,Research & Development,No,🟢 BAIXO,0.26546338
17584,52,Research & Development,No,🟢 BAIXO,0.2654035
29460,52,Sales,No,🟢 BAIXO,0.2653783
5858,30,Sales,No,🟢 BAIXO,0.265377
48371,41,Research & Development,No,🟢 BAIXO,0.26536688
42080,33,Research & Development,No,🟢 BAIXO,0.26536217
43575,30,Research & Development,No,🟢 BAIXO,0.2653619
2958,35,Research & Development,No,🟢 BAIXO,0.26536188
32375,52,Sales,No,🟢 BAIXO,0.26534167
15121,31,Sales,No,🟢 BAIXO,0.26529157
26028,48,Research & Development,No,🟢 BAIXO,0.2652905
25111,35,Sales,No,🟢 BAIXO,0.26527658
5091,50,Research & Development,No,🟢 BAIXO,0.2652648
34264,42,Sales,No,🟢 BAIXO,0.26526356
2072,45,Sales,No,🟢 BAIXO,0.26525864
253,56,Research & Development,No,🟢 BAIXO,0.2652524
33880,37,Research & Development,Yes,🟢 BAIXO,0.26524946
36876,49,Research & Development,No,🟢 BAIXO,0.26524284
43722,31,Research & Development,No,🟢 BAIXO,0.26524103
35181,59,Sales,No,🟢 BAIXO,0.26523313
28738,38,Human Resources,No,🟢 BAIXO,0.26522416
1560,28,Research & Development,No,🟢 BAIXO,0.2651886
5447,29,Sales,No,🟢 BAIXO,0.2651802
6094,44,Research & Development,No,🟢 BAIXO,0.26516503
13270,25,Sales,No,🟢 BAIXO,0.26511818
37476,31,Research & Development,Yes,🟢 BAIXO,0.26511347
22565,40,Research & Development,No,🟢 BAIXO,0.2651083
16827,35,Research & Development,No,🟢 BAIXO,0.26509193
33458,46,Research & Development,Yes,🟢 BAIXO,0.26508778
6326,29,Research & Development,No,🟢 BAIXO,0.26505625
15424,35,Research & Development,No,🟢 BAIXO,0.26505512
31179,31,Sales,No,🟢 BAIXO,0.26502627
12769,36,Sales,No,🟢 BAIXO,0.26501903
23998,38,Research & Development,No,🟢 BAIXO,0.26501402
24736,56,Research & Development,No,🟢 BAIXO,0.2650059
49509,32,Research & Development,No,🟢 BAIXO,0.26500338
40225,42,Research & Development,No,🟢 BAIXO,0.26498795
17856,42,Sales,No,🟢 BAIXO,0.2649873
23300,26,Sales,No,🟢 BAIXO,0.26498666
47317,34,Sales,No,🟢 BAIXO,0.26496977
41782,48,Human Resources,No,🟢 BAIXO,0.26496136
46895,19,Research & Development,No,🟢 BAIXO,0.2649375
49373,25,Human Resources,No,🟢 BAIXO,0.2649303
27507,46,Research & Development,No,🟢 BAIXO,0.26491666
13519,18,Sales,No,🟢 BAIXO,0.26491207
32620,50,Research & Development,No,🟢 BAIXO,0.26490927
30046,26,Research & Development,No,🟢 BAIXO,0.26489422
4762,52,Research & Development,No,🟢 BAIXO,0.26487824
14567,27,Research & Development,No,🟢 BAIXO,0.26487166
42195,44,Human Resources,No,🟢 BAIXO,0.26487073
17622,53,Research & Development,No,🟢 BAIXO,0.26487008
13458,22,Research & Development,No,🟢 BAIXO,0.2648632
23635,45,Research & Development,No,🟢 BAIXO,0.2648586
16953,54,Sales,No,🟢 BAIXO,0.26485702
2669,53,Research & Development,No,🟢 BAIXO,0.26484555
4002,27,Research & Development,No,🟢 BAIXO,0.26483
23700,47,Research & Development,No,🟢 BAIXO,0.26477373
17346,35,Research & Development,No,🟢 BAIXO,0.2647695
33847,54,Sales,No,🟢 BAIXO,0.26476577
35902,57,Research & Development,No,🟢 BAIXO,0.2647634
18253,39,Sales,No,🟢 BAIXO,0.26474017
10003,46,Sales,No,🟢 BAIXO,0.26473403
41337,59,Research & Development,Yes,🟢 BAIXO,0.2647113
13681,48,Research & Development,No,🟢 BAIXO,0.26470265
2737,52,Research & Development,No,🟢 BAIXO,0.26469308
23665,49,Research & Development,No,🟢 BAIXO,0.2646911
13934,40,Research & Development,No,🟢 BAIXO,0.26468492
20215,29,Human Resources,No,🟢 BAIXO,0.26467752
37948,54,Research & Development,No,🟢 BAIXO,0.26465756
2650,49,Sales,No,🟢 BAIXO,0.26465672
39011,52,Research & Development,Yes,🟢 BAIXO,0.26463658
2652,39,Research & Development,No,🟢 BAIXO,0.2646332
24553,20,Research & Development,No,🟢 BAIXO,0.26461914
36497,35,Research & Development,No,🟢 BAIXO,0.26460692
45914,27,Research & Development,No,🟢 BAIXO,0.26460373
38307,45,Research & Development,No,🟢 BAIXO,0.2645923
25234,48,Research & Development,No,🟢 BAIXO,0.26458433
6385,56,Sales,Yes,🟢 BAIXO,0.26458228
29865,28,Research & Development,No,🟢 BAIXO,0.26457763
30772,36,Sales,No,🟢 BAIXO,0.2645665
18989,32,Research & Development,No,🟢 BAIXO,0.26456282
23053,38,Research & Development,No,🟢 BAIXO,0.26454034
23973,42,Research & Development,No,🟢 BAIXO,0.26453897
32651,44,Research & Development,No,🟢 BAIXO,0.2645331
29811,45,Research & Development,No,🟢 BAIXO,0.26452968
1770,50,Sales,No,🟢 BAIXO,0.26452497
611,55,Research & Development,No,🟢 BAIXO,0.26451623
6855,18,Research & Development,No,🟢 BAIXO,0.2645132
