Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,194,Research & Development,9,4,Life Sciences,1,17149,4,Female,59,3,3,Research Scientist,1,Divorced,1009,14076,4,Y,Yes,11,3,2,80,1,7,2,4,0,0,0,0
35,No,Travel_Rarely,1499,Research & Development,5,4,Technical Degree,1,17150,2,Female,100,4,1,Sales Executive,4,Married,5861,11636,5,Y,No,18,3,1,80,0,17,3,2,3,3,8,3
30,Yes,Travel_Rarely,1499,Research & Development,16,4,Medical,1,17151,3,Male,70,3,1,Manufacturing Director,4,Single,17063,24740,1,Y,No,11,3,1,80,0,6,3,3,6,6,5,6
31,No,Travel_Frequently,309,Sales,21,4,Life Sciences,1,17152,2,Female,66,2,1,Sales Executive,3,Single,11839,16552,5,Y,No,19,3,1,80,1,0,4,2,0,0,0,0
28,No,Travel_Rarely,669,Research & Development,17,3,Life Sciences,1,17153,3,Female,47,2,2,Research Director,2,Married,13308,19679,0,Y,No,17,3,4,80,1,0,1,3,0,0,4,0
35,No,Travel_Rarely,552,Research & Development,15,3,Life Sciences,1,17154,3,Male,92,3,1,Manufacturing Director,3,Married,1009,13662,2,Y,No,19,3,3,80,1,2,4,4,2,2,1,1
27,No,Travel_Rarely,821,Research & Development,13,2,Life Sciences,1,17155,4,Female,93,3,1,Healthcare Representative,3,Married,11291,3351,7,Y,No,13,3,2,80,1,0,3,3,0,0,3,0
18,No,Travel_Rarely,104,Research & Development,1,3,Medical,1,17156,1,Male,30,3,2,Sales Executive,3,Married,9425,2400,3,Y,No,19,3,4,80,0,0,2,3,0,0,0,0
40,No,Travel_Rarely,1024,Research & Development,17,2,Medical,1,17157,2,Female,52,2,2,Research Scientist,2,Single,5265,13636,4,Y,No,16,3,3,80,0,9,3,4,6,3,1,2
27,No,Travel_Rarely,642,Research & Development,1,4,Life Sciences,1,17158,2,Female,30,2,1,Research Director,3,Single,1009,14556,3,Y,No,12,3,3,80,2,9,4,3,3,0,1,1
35,No,Travel_Rarely,870,Sales,1,3,Medical,1,17159,3,Male,61,4,3,Research Scientist,4,Divorced,8088,16543,6,Y,No,16,3,3,80,0,9,4,3,7,0,5,2
60,Yes,Travel_Rarely,1491,Research & Development,16,2,Technical Degree,1,17160,2,Male,79,3,1,Manufacturing Director,3,Single,1009,3826,2,Y,No,20,3,3,80,0,4,4,3,4,3,4,3
45,No,Travel_Rarely,1150,Research & Development,9,1,Medical,1,17161,1,Male,31,2,4,Manufacturing Director,2,Married,16432,6988,1,Y,Yes,16,3,3,80,1,10,2,3,10,9,4,10
37,No,Travel_Frequently,1098,Research & Development,4,2,Medical,1,17162,2,Female,30,2,1,Research Director,2,Divorced,8011,23310,0,Y,Yes,19,4,3,80,0,2,0,4,0,0,3,0
37,No,Travel_Rarely,1499,Research & Development,24,3,Medical,1,17163,2,Female,62,4,4,Manufacturing Director,2,Married,6376,21583,7,Y,Yes,17,3,3,80,0,12,4,4,11,0,0,0
27,Yes,Travel_Frequently,918,Research & Development,18,2,Medical,1,17164,4,Female,63,2,3,Sales Executive,3,Divorced,12270,14131,3,Y,No,22,3,3,80,1,9,2,2,9,4,3,9
36,No,Travel_Frequently,812,Sales,6,4,Medical,1,17165,3,Female,77,3,1,Healthcare Representative,2,Single,5881,12039,5,Y,Yes,18,4,2,80,2,18,1,3,0,0,9,0
52,Yes,Travel_Rarely,726,Research & Development,12,1,Medical,1,17166,2,Male,54,2,2,Research Scientist,4,Single,6703,13793,1,Y,No,11,3,1,80,1,0,5,2,0,0,2,0
29,No,Travel_Frequently,491,Research & Development,15,2,Life Sciences,1,17167,2,Male,67,3,1,Manager,3,Divorced,10543,17353,1,Y,Yes,13,3,2,80,3,11,4,3,0,0,1,0
27,No,Travel_Frequently,500,Research & Development,16,2,Medical,1,17168,3,Female,41,4,2,Manager,3,Single,8121,18011,4,Y,No,13,3,3,80,0,9,3,3,9,5,1,0
33,No,Travel_Rarely,609,Research & Development,18,3,Medical,1,17169,4,Female,81,3,3,Sales Executive,2,Single,6643,13983,6,Y,Yes,13,3,1,80,1,0,3,4,0,0,0,0
28,Yes,Travel_Rarely,530,Sales,17,5,Medical,1,17170,4,Female,30,3,4,Research Scientist,4,Married,6714,18706,3,Y,Yes,11,3,4,80,1,10,3,2,8,0,0,6
28,No,Travel_Frequently,838,Research & Development,3,3,Life Sciences,1,17171,4,Female,68,3,2,Laboratory Technician,1,Single,3578,16812,4,Y,No,11,3,3,80,2,10,6,3,9,4,8,5
36,No,Travel_Rarely,1165,Sales,22,1,Life Sciences,1,17172,4,Male,51,3,2,Laboratory Technician,4,Single,8479,13008,0,Y,Yes,14,3,2,80,2,10,4,3,10,5,0,1
35,Yes,Travel_Rarely,829,Sales,7,4,Medical,1,17173,2,Male,60,4,2,Research Scientist,3,Married,15825,9503,1,Y,No,17,3,1,80,2,9,3,3,9,1,4,0
26,No,Travel_Rarely,840,Research & Development,7,2,Life Sciences,1,17174,1,Male,90,3,1,Sales Executive,3,Divorced,1009,6274,4,Y,Yes,18,3,3,80,0,8,3,2,8,5,4,5
37,No,Travel_Rarely,251,Human Resources,1,3,Life Sciences,1,17175,4,Male,61,3,2,Research Scientist,1,Married,8281,19178,0,Y,No,17,3,3,80,1,19,2,2,17,0,0,6
46,No,Travel_Rarely,102,Sales,20,3,Technical Degree,1,17176,3,Male,68,2,2,Sales Representative,1,Married,6071,14324,0,Y,No,12,3,2,80,1,7,5,2,2,2,6,2
37,No,Travel_Frequently,483,Sales,15,1,Life Sciences,1,17177,2,Female,51,2,4,Sales Representative,3,Divorced,3874,2094,2,Y,No,18,3,2,80,1,14,2,2,2,2,5,2
47,No,Travel_Rarely,553,Research & Development,15,3,Medical,1,17178,4,Female,62,2,3,Sales Representative,3,Single,6747,15825,8,Y,Yes,12,3,1,80,2,1,2,3,1,1,3,1
37,Yes,Travel_Frequently,1108,Sales,12,3,Life Sciences,1,17179,3,Male,97,2,1,Manager,3,Single,4062,6122,5,Y,No,16,3,4,80,2,3,3,2,3,2,2,1
31,No,Travel_Rarely,1499,Research & Development,1,4,Life Sciences,1,17180,4,Male,56,1,3,Research Scientist,3,Single,9146,2094,4,Y,No,15,4,4,80,1,8,3,3,0,0,2,0
60,No,Travel_Rarely,707,Research & Development,12,5,Medical,1,17181,3,Male,83,2,1,Manager,4,Married,3996,11782,5,Y,Yes,20,4,2,80,1,14,3,2,8,8,1,7
46,No,Travel_Rarely,1048,Research & Development,1,2,Medical,1,17182,3,Male,100,3,2,Research Scientist,2,Married,6555,7388,0,Y,No,13,4,2,80,1,0,4,3,0,0,0,0
45,No,Travel_Rarely,394,Research & Development,3,3,Other,1,17183,1,Male,71,2,3,Manufacturing Director,4,Married,9924,18725,3,Y,No,18,3,2,80,1,20,3,3,0,0,2,0
33,No,Travel_Rarely,1043,Research & Development,16,1,Other,1,17184,4,Male,82,4,1,Sales Representative,3,Married,2384,6907,3,Y,Yes,11,3,1,80,1,8,2,2,0,0,3,0
27,No,Travel_Rarely,192,Research & Development,13,3,Medical,1,17185,3,Female,57,3,3,Research Scientist,3,Married,13402,7721,4,Y,No,13,3,2,80,0,9,2,3,9,3,0,4
46,No,Travel_Rarely,1079,Sales,16,2,Medical,1,17186,1,Male,70,2,1,Manager,2,Married,5508,23675,5,Y,Yes,19,4,1,80,1,26,4,3,17,6,1,4
35,Yes,Travel_Rarely,333,Sales,7,2,Life Sciences,1,17187,1,Male,82,3,1,Manufacturing Director,1,Married,10380,18336,3,Y,Yes,17,3,2,80,0,5,4,3,5,2,2,0
18,No,Travel_Rarely,272,Research & Development,1,3,Other,1,17188,4,Male,49,3,1,Sales Executive,2,Single,4015,14559,3,Y,No,16,3,1,80,0,0,3,3,0,0,5,0
33,Yes,Non-Travel,1001,Sales,1,3,Life Sciences,1,17189,4,Male,83,2,1,Research Scientist,2,Single,1881,13217,2,Y,Yes,14,3,1,80,1,13,2,3,4,1,0,4
39,No,Travel_Rarely,185,Research & Development,2,2,Life Sciences,1,17190,1,Female,76,3,1,Laboratory Technician,2,Single,14388,10832,5,Y,No,18,4,3,80,0,21,5,2,6,3,4,6
39,Yes,Travel_Rarely,856,Research & Development,14,3,Life Sciences,1,17191,3,Male,62,2,1,Laboratory Technician,4,Single,3174,26999,1,Y,No,18,3,2,80,2,14,4,3,0,0,7,0
42,No,Travel_Frequently,903,Research & Development,5,3,Other,1,17192,4,Female,30,2,2,Laboratory Technician,2,Single,13408,2094,5,Y,Yes,15,3,4,80,0,15,3,3,7,4,0,7
30,No,Travel_Rarely,1499,Research & Development,6,4,Medical,1,17193,2,Male,68,3,3,Laboratory Technician,4,Single,7708,8727,3,Y,No,25,3,4,80,0,12,4,3,8,2,1,8
36,No,Travel_Frequently,279,Research & Development,7,2,Medical,1,17194,4,Male,84,2,1,Manufacturing Director,4,Married,2943,26999,2,Y,No,15,3,1,80,2,15,3,3,2,2,0,2
54,No,Travel_Frequently,413,Research & Development,16,3,Marketing,1,17195,3,Male,65,2,3,Research Director,4,Single,8572,17606,1,Y,Yes,24,3,2,80,0,13,4,3,13,8,6,3
31,Yes,Travel_Rarely,617,Research & Development,11,3,Life Sciences,1,17196,4,Female,76,4,1,Laboratory Technician,3,Divorced,4598,14630,0,Y,Yes,18,3,4,80,0,9,0,1,9,5,0,3
32,No,Travel_Rarely,191,Research & Development,1,2,Life Sciences,1,17197,1,Male,52,2,3,Healthcare Representative,1,Married,5197,8202,1,Y,No,13,3,1,80,2,0,1,3,0,0,0,0
45,No,Travel_Rarely,631,Research & Development,7,3,Other,1,17198,2,Male,84,2,1,Sales Executive,3,Married,2162,11217,3,Y,No,14,3,2,80,1,15,1,3,3,3,4,3
39,No,Travel_Frequently,988,Sales,16,4,Life Sciences,1,17199,4,Male,44,3,4,Manager,3,Single,11382,10069,4,Y,Yes,17,3,3,80,1,9,1,2,9,7,3,0
25,Yes,Travel_Rarely,475,Research & Development,12,4,Life Sciences,1,17200,4,Male,70,3,1,Manufacturing Director,2,Divorced,3625,11044,8,Y,No,19,3,2,80,0,0,3,2,0,0,6,0
45,No,Travel_Rarely,908,Research & Development,9,4,Life Sciences,1,17201,4,Female,63,2,2,Laboratory Technician,3,Divorced,9634,21246,0,Y,No,14,4,1,80,1,16,1,1,16,4,0,4
39,No,Travel_Rarely,1277,Sales,24,4,Life Sciences,1,17202,3,Male,83,2,1,Human Resources,3,Single,3566,18215,5,Y,No,12,3,2,80,1,3,1,1,3,3,0,3
60,No,Travel_Rarely,665,Research & Development,2,1,Medical,1,17203,1,Male,58,3,3,Research Scientist,2,Married,13268,3770,0,Y,No,15,3,1,80,0,3,2,2,3,2,7,3
52,No,Travel_Rarely,538,Sales,4,3,Medical,1,17204,4,Male,87,3,2,Sales Executive,4,Single,1009,8126,2,Y,No,16,3,4,80,0,0,3,3,0,0,0,0
28,No,Travel_Rarely,872,Research & Development,1,2,Life Sciences,1,17205,3,Male,53,2,2,Healthcare Representative,3,Married,5671,8281,0,Y,No,19,3,3,80,0,7,4,4,7,7,6,0
46,No,Travel_Rarely,527,Research & Development,1,4,Life Sciences,1,17206,3,Male,100,3,4,Research Scientist,3,Divorced,3901,16446,4,Y,No,13,3,2,80,1,14,3,3,0,0,0,0
45,No,Travel_Rarely,556,Research & Development,7,3,Medical,1,17207,3,Female,63,2,2,Healthcare Representative,3,Single,6717,18443,0,Y,Yes,14,3,1,80,0,10,2,2,6,6,7,5
25,No,Travel_Frequently,805,Research & Development,1,1,Medical,1,17208,2,Male,32,3,1,Manufacturing Director,3,Single,4330,26999,8,Y,No,15,3,2,80,0,0,2,3,0,0,3,0
41,No,Travel_Rarely,161,Research & Development,8,2,Life Sciences,1,17209,2,Female,44,2,1,Laboratory Technician,3,Married,6568,10408,1,Y,Yes,16,3,3,80,0,4,4,3,0,0,1,0
49,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,17210,3,Male,30,4,2,Laboratory Technician,2,Divorced,2302,5790,4,Y,No,16,3,4,80,0,22,2,3,16,10,2,4
42,No,Travel_Rarely,371,Research & Development,7,2,Life Sciences,1,17211,3,Male,74,3,4,Sales Executive,2,Married,2641,4116,1,Y,Yes,18,3,3,80,1,9,6,3,9,4,4,8
50,No,Travel_Frequently,914,Research & Development,12,3,Marketing,1,17212,3,Male,52,4,1,Laboratory Technician,4,Married,4997,18708,7,Y,No,13,4,2,80,0,12,1,3,12,6,3,0
38,Yes,Non-Travel,255,Research & Development,13,2,Life Sciences,1,17213,3,Male,66,2,3,Research Scientist,3,Married,12578,23766,7,Y,No,14,3,2,80,0,0,2,3,0,0,0,0
32,No,Travel_Rarely,334,Research & Development,1,2,Life Sciences,1,17214,2,Female,78,3,3,Sales Executive,3,Married,7603,2764,3,Y,Yes,25,3,2,80,2,10,4,3,6,4,0,6
32,No,Travel_Rarely,966,Research & Development,12,4,Life Sciences,1,17215,4,Male,86,2,2,Research Scientist,2,Single,3228,4215,3,Y,No,13,3,1,80,2,14,2,3,14,0,5,3
39,Yes,Travel_Frequently,542,Research & Development,18,4,Medical,1,17216,4,Female,30,3,4,Sales Executive,2,Married,7145,2094,3,Y,No,11,3,4,80,0,11,1,2,8,5,3,0
48,No,Travel_Rarely,102,Research & Development,17,2,Medical,1,17217,2,Female,30,3,3,Laboratory Technician,2,Divorced,3102,6823,0,Y,No,11,3,3,80,0,7,1,2,5,0,0,2
43,No,Travel_Rarely,900,Research & Development,9,2,Medical,1,17218,4,Male,39,2,2,Research Scientist,2,Single,1009,17393,1,Y,No,11,4,3,80,1,21,2,4,4,4,0,4
38,No,Travel_Rarely,486,Research & Development,10,2,Medical,1,17219,3,Male,85,3,1,Laboratory Technician,1,Divorced,7260,23126,7,Y,No,12,4,3,80,2,16,2,3,8,4,5,4
38,No,Travel_Rarely,860,Sales,5,2,Medical,1,17220,4,Male,49,3,2,Human Resources,1,Married,13186,6920,2,Y,No,17,3,3,80,0,20,2,4,9,5,2,7
40,No,Travel_Rarely,941,Research & Development,9,4,Life Sciences,1,17221,3,Female,43,3,3,Manager,1,Divorced,6528,16992,2,Y,No,20,3,2,80,0,9,3,2,2,2,6,0
37,No,Travel_Frequently,282,Research & Development,22,4,Life Sciences,1,17222,2,Male,65,3,1,Laboratory Technician,4,Single,8757,14130,3,Y,Yes,18,3,2,80,1,11,3,3,7,7,5,5
37,No,Travel_Rarely,719,Sales,1,2,Other,1,17223,2,Male,97,3,3,Sales Executive,2,Single,15181,26999,1,Y,Yes,13,4,4,80,0,9,4,4,0,0,0,0
42,No,Travel_Rarely,1499,Research & Development,9,3,Medical,1,17224,3,Male,93,3,1,Research Scientist,3,Married,6855,11487,2,Y,No,18,3,2,80,1,13,5,4,7,3,8,5
32,No,Travel_Frequently,811,Sales,15,2,Life Sciences,1,17225,2,Male,86,3,3,Human Resources,4,Single,9772,22629,4,Y,Yes,14,4,2,80,0,14,3,3,1,1,4,1
47,No,Travel_Rarely,1192,Research & Development,1,2,Medical,1,17226,4,Female,40,2,1,Manufacturing Director,2,Single,7250,17079,2,Y,Yes,18,3,4,80,1,20,3,4,4,4,2,1
35,No,Travel_Rarely,1195,Research & Development,18,3,Life Sciences,1,17227,4,Female,65,3,2,Sales Executive,1,Married,13448,16075,3,Y,No,12,4,1,80,0,17,2,4,17,4,4,3
18,No,Travel_Rarely,703,Research & Development,12,2,Marketing,1,17228,4,Male,87,2,1,Sales Representative,2,Married,1009,7633,0,Y,Yes,15,3,1,80,0,0,4,3,0,0,0,0
31,No,Travel_Rarely,1468,Research & Development,3,3,Marketing,1,17229,2,Male,88,3,1,Laboratory Technician,4,Single,2120,18065,2,Y,No,18,3,2,80,1,9,2,2,7,0,0,7
46,No,Travel_Frequently,548,Research & Development,18,2,Life Sciences,1,17230,1,Female,77,3,3,Research Scientist,4,Divorced,5492,20759,0,Y,No,13,4,1,80,2,0,4,3,0,0,3,0
29,No,Travel_Rarely,1111,Sales,1,3,Medical,1,17231,4,Male,52,3,1,Research Scientist,2,Single,8487,13639,4,Y,No,17,3,4,80,0,11,3,2,6,6,4,5
39,Yes,Travel_Rarely,1134,Sales,7,3,Life Sciences,1,17232,2,Female,64,3,1,Manufacturing Director,4,Single,5254,26999,0,Y,Yes,15,4,1,80,2,14,2,3,0,0,4,0
45,No,Travel_Rarely,1240,Sales,9,4,Life Sciences,1,17233,1,Male,54,3,3,Manufacturing Director,2,Married,6769,9778,4,Y,No,11,3,3,80,0,27,4,3,8,6,0,6
40,No,Non-Travel,703,Research & Development,28,2,Other,1,17234,4,Male,73,2,3,Healthcare Representative,3,Single,1009,13724,5,Y,No,17,3,3,80,2,20,2,2,0,0,2,0
26,No,Travel_Rarely,404,Research & Development,16,2,Medical,1,17235,3,Female,84,4,2,Laboratory Technician,2,Married,8441,19752,6,Y,No,13,3,4,80,0,7,2,3,7,4,5,5
26,No,Non-Travel,984,Research & Development,6,3,Life Sciences,1,17236,2,Male,62,1,2,Sales Executive,4,Married,5219,16866,1,Y,Yes,16,3,4,80,0,6,4,3,6,6,1,6
48,Yes,Travel_Rarely,492,Research & Development,13,5,Technical Degree,1,17237,4,Male,72,3,1,Manager,4,Married,16577,16783,4,Y,No,12,3,1,80,1,0,2,3,0,0,1,0
43,No,Travel_Rarely,1017,Sales,17,4,Medical,1,17238,3,Male,49,2,2,Sales Executive,3,Single,9320,26999,0,Y,No,12,3,3,80,2,14,3,2,2,2,3,0
38,Yes,Travel_Rarely,1206,Research & Development,15,3,Medical,1,17239,2,Female,58,3,2,Healthcare Representative,2,Married,19999,23457,3,Y,No,13,3,4,80,1,11,5,2,10,2,8,4
32,No,Travel_Rarely,445,Research & Development,1,3,Life Sciences,1,17240,2,Male,50,3,2,Research Director,3,Single,3629,14894,3,Y,Yes,12,4,4,80,2,9,5,3,9,0,5,3
36,No,Travel_Rarely,695,Research & Development,2,2,Medical,1,17241,2,Female,100,2,3,Healthcare Representative,3,Divorced,1102,5083,1,Y,No,17,3,3,80,0,9,3,2,2,0,0,0
53,Yes,Travel_Rarely,966,Sales,8,4,Medical,1,17242,2,Female,39,3,2,Manufacturing Director,3,Single,4903,20313,4,Y,No,24,3,2,80,0,7,2,3,5,3,7,3
40,No,Travel_Frequently,824,Sales,19,2,Life Sciences,1,17243,2,Male,82,2,3,Healthcare Representative,2,Single,11796,2094,6,Y,No,18,4,4,80,2,3,2,3,0,0,3,0
36,No,Travel_Rarely,262,Research & Development,14,4,Human Resources,1,17244,4,Male,30,3,2,Research Scientist,3,Single,4272,22791,0,Y,No,14,3,2,80,1,11,4,3,11,11,1,11
35,No,Travel_Rarely,621,Sales,1,3,Life Sciences,1,17245,3,Male,30,4,1,Laboratory Technician,2,Married,7607,9185,1,Y,No,18,3,2,80,0,17,2,4,17,3,2,0
29,No,Travel_Rarely,1499,Sales,15,3,Life Sciences,1,17246,3,Male,90,2,2,Manager,1,Married,6940,7899,1,Y,No,20,3,2,80,2,11,5,2,0,0,5,0
44,No,Non-Travel,1015,Research & Development,3,3,Other,1,17247,3,Female,46,2,1,Sales Executive,4,Married,7015,20889,1,Y,Yes,13,3,4,80,1,0,3,3,0,0,0,0
35,No,Travel_Rarely,617,Research & Development,13,4,Life Sciences,1,17248,1,Male,72,3,2,Healthcare Representative,1,Divorced,5718,21774,0,Y,No,12,3,2,80,0,12,4,2,7,7,2,7
35,No,Travel_Rarely,342,Sales,1,1,Life Sciences,1,17249,4,Male,58,4,3,Research Scientist,2,Married,1009,26649,1,Y,No,19,3,2,80,1,3,2,2,3,3,0,2
30,Yes,Travel_Rarely,720,Sales,14,5,Medical,1,17250,4,Male,32,3,2,Laboratory Technician,2,Single,6212,11085,3,Y,No,14,3,3,80,0,0,1,4,0,0,0,0
44,No,Travel_Rarely,298,Research & Development,1,4,Life Sciences,1,17251,4,Male,62,2,3,Research Scientist,2,Single,1434,11727,0,Y,No,21,3,3,80,0,17,2,3,10,0,0,3
42,Yes,Non-Travel,741,Sales,1,2,Human Resources,1,17252,2,Male,30,3,2,Manufacturing Director,2,Married,3241,19039,2,Y,No,13,3,2,80,1,20,1,3,19,10,0,4
33,No,Travel_Rarely,793,Research & Development,17,3,Life Sciences,1,17253,3,Female,62,2,3,Healthcare Representative,2,Single,8740,2094,2,Y,No,16,3,1,80,2,7,4,3,3,3,0,3
36,No,Non-Travel,622,Sales,20,4,Life Sciences,1,17254,2,Female,86,3,4,Laboratory Technician,2,Married,8044,2094,6,Y,No,14,3,3,80,1,1,1,3,1,1,3,0
50,Yes,Travel_Rarely,679,Research & Development,1,3,Life Sciences,1,17255,3,Male,48,2,1,Laboratory Technician,2,Single,10242,12552,3,Y,No,17,3,4,80,1,2,2,3,2,2,0,0
55,Yes,Travel_Rarely,1002,Sales,13,3,Marketing,1,17256,2,Male,100,3,1,Research Director,2,Married,9793,15715,1,Y,No,13,4,3,80,0,12,1,3,5,5,0,2
36,No,Travel_Rarely,567,Research & Development,1,2,Medical,1,17257,2,Female,64,2,2,Research Scientist,2,Married,3103,17711,3,Y,No,18,3,1,80,0,9,3,3,0,0,1,0
55,Yes,Travel_Rarely,1357,Research & Development,29,2,Life Sciences,1,17258,3,Male,84,3,1,Sales Executive,3,Married,7553,5812,4,Y,No,15,3,4,80,1,21,3,3,8,8,4,3
39,No,Travel_Rarely,303,Research & Development,7,4,Medical,1,17259,3,Male,37,2,3,Manufacturing Director,3,Married,7654,5534,4,Y,Yes,18,4,3,80,2,21,3,2,4,4,1,4
22,Yes,Travel_Rarely,1228,Research & Development,14,3,Other,1,17260,3,Male,61,2,2,Manufacturing Director,1,Single,1793,20705,0,Y,No,11,3,2,80,1,4,1,3,2,2,4,2
42,No,Travel_Rarely,451,Research & Development,5,4,Life Sciences,1,17261,2,Male,30,3,1,Manufacturing Director,2,Single,10737,9526,0,Y,No,17,3,3,80,1,6,3,2,6,6,2,6
53,No,Travel_Rarely,1293,Research & Development,5,3,Medical,1,17262,3,Male,62,2,3,Research Scientist,3,Married,1009,3990,3,Y,Yes,18,3,3,80,1,12,1,4,0,0,0,0
33,No,Travel_Frequently,1456,Research & Development,19,2,Technical Degree,1,17263,2,Male,59,3,2,Manufacturing Director,2,Single,8855,22048,4,Y,No,15,3,4,80,1,15,4,3,6,6,3,6
43,Yes,Travel_Rarely,587,Research & Development,9,4,Life Sciences,1,17264,3,Male,62,3,3,Sales Executive,4,Married,3280,19811,6,Y,No,19,3,3,80,0,15,6,3,7,5,0,5
48,Yes,Travel_Rarely,1499,Sales,13,3,Technical Degree,1,17265,3,Male,79,1,1,Laboratory Technician,3,Married,5112,9189,6,Y,No,12,3,1,80,1,8,5,2,5,5,8,5
38,No,Travel_Rarely,784,Sales,8,1,Medical,1,17266,2,Female,61,2,4,Sales Executive,4,Married,3403,26999,2,Y,Yes,17,3,4,80,2,0,4,3,0,0,0,0
41,Yes,Travel_Frequently,782,Research & Development,13,3,Life Sciences,1,17267,3,Male,100,3,2,Healthcare Representative,4,Divorced,1009,23305,2,Y,Yes,15,3,2,80,2,8,0,3,0,0,3,0
50,No,Travel_Rarely,1093,Sales,10,4,Life Sciences,1,17268,2,Male,78,3,3,Sales Representative,3,Married,9763,19007,6,Y,No,20,4,4,80,1,12,3,3,0,0,2,0
45,No,Travel_Rarely,1100,Sales,14,3,Medical,1,17269,3,Male,54,2,3,Sales Executive,4,Married,3615,11504,2,Y,No,16,3,4,80,1,3,1,3,3,2,2,3
34,No,Travel_Frequently,1499,Sales,9,3,Technical Degree,1,17270,4,Male,49,2,1,Laboratory Technician,1,Married,1685,25324,1,Y,Yes,12,3,2,80,1,16,3,4,8,6,0,5
45,No,Travel_Rarely,1121,Sales,12,3,Medical,1,17271,4,Male,45,2,2,Sales Representative,3,Divorced,5314,11202,2,Y,Yes,11,3,2,80,2,12,3,3,5,1,4,5
49,No,Travel_Rarely,428,Research & Development,11,2,Life Sciences,1,17272,1,Female,61,3,3,Manufacturing Director,2,Single,13120,20184,1,Y,No,11,3,2,80,2,5,2,2,0,0,1,0
34,No,Non-Travel,1004,Sales,11,3,Life Sciences,1,17273,3,Male,77,3,4,Manufacturing Director,4,Single,5753,15012,0,Y,Yes,13,3,1,80,1,4,2,3,4,4,3,0
44,Yes,Travel_Frequently,753,Sales,11,4,Medical,1,17274,1,Male,61,1,3,Laboratory Technician,1,Married,8242,15534,2,Y,Yes,17,3,3,80,0,3,3,3,1,1,1,1
37,No,Travel_Rarely,584,Research & Development,8,3,Life Sciences,1,17275,4,Male,58,2,1,Sales Representative,4,Single,10593,15617,1,Y,Yes,19,3,3,80,0,11,2,4,4,2,2,4
28,No,Travel_Frequently,1029,Research & Development,1,5,Medical,1,17276,2,Male,58,2,3,Research Scientist,2,Divorced,4099,9745,4,Y,No,15,3,4,80,0,7,2,2,6,0,2,0
43,No,Travel_Rarely,1031,Sales,11,2,Medical,1,17277,4,Male,81,2,2,Research Director,4,Married,2208,26999,0,Y,No,15,3,3,80,2,21,4,3,6,0,2,5
45,No,Travel_Rarely,483,Research & Development,15,3,Medical,1,17278,1,Male,100,3,1,Sales Executive,4,Married,11895,17982,5,Y,Yes,14,4,2,80,2,1,2,3,1,1,5,1
54,No,Travel_Rarely,585,Sales,6,4,Life Sciences,1,17279,4,Male,77,2,2,Research Scientist,3,Divorced,19359,11906,2,Y,No,11,3,3,80,2,9,2,3,4,2,2,4
29,Yes,Travel_Rarely,809,Research & Development,1,3,Life Sciences,1,17280,1,Female,58,2,2,Manufacturing Director,3,Single,9023,17100,5,Y,No,11,4,3,80,1,11,0,3,6,2,3,6
33,No,Travel_Frequently,540,Research & Development,26,3,Life Sciences,1,17281,3,Male,69,4,3,Research Scientist,3,Married,3750,7087,7,Y,Yes,15,3,3,80,3,7,2,3,7,0,0,1
43,No,Travel_Rarely,897,Sales,2,2,Other,1,17282,3,Male,38,2,1,Laboratory Technician,3,Single,11174,18758,0,Y,No,14,3,4,80,1,11,5,2,9,6,1,4
31,Yes,Travel_Rarely,376,Research & Development,26,3,Life Sciences,1,17283,2,Male,81,3,1,Laboratory Technician,2,Divorced,4070,15035,4,Y,No,12,3,1,80,0,12,3,2,8,3,0,8
25,No,Travel_Rarely,391,Research & Development,13,2,Life Sciences,1,17284,3,Female,52,4,1,Sales Representative,2,Divorced,1427,15652,1,Y,No,12,3,2,80,2,7,0,3,7,2,5,3
39,No,Travel_Frequently,1256,Research & Development,6,3,Other,1,17285,4,Female,62,3,2,Laboratory Technician,1,Single,1009,19095,1,Y,No,11,3,4,80,1,21,3,3,1,1,1,1
36,No,Travel_Frequently,425,Sales,14,3,Medical,1,17286,2,Male,52,3,3,Sales Executive,3,Married,4423,25217,4,Y,No,11,3,4,80,0,18,1,3,7,7,5,0
33,No,Travel_Frequently,339,Sales,6,2,Technical Degree,1,17287,1,Female,54,3,2,Laboratory Technician,3,Married,9253,19753,0,Y,No,20,3,2,80,2,15,4,3,9,1,0,5
47,No,Non-Travel,1465,Research & Development,9,1,Medical,1,17288,3,Female,85,3,1,Manufacturing Director,2,Married,3109,15949,6,Y,No,22,3,4,80,0,3,1,3,2,2,4,2
27,No,Travel_Rarely,1074,Sales,6,4,Medical,1,17289,1,Male,85,4,1,Sales Executive,2,Married,5283,19885,4,Y,Yes,20,3,3,80,1,2,3,4,2,2,2,2
