Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,No,Travel_Frequently,389,Research & Development,7,3,Life Sciences,1,3330,1,Female,87,2,2,Healthcare Representative,1,Single,9961,16965,5,Y,No,21,3,2,80,1,9,2,3,2,2,0,1
43,Yes,Travel_Frequently,209,Sales,2,3,Medical,1,3331,2,Male,71,3,3,Laboratory Technician,2,Single,4757,10587,2,Y,Yes,13,3,4,80,0,25,3,2,9,9,0,0
38,Yes,Travel_Rarely,661,Sales,16,2,Life Sciences,1,3332,3,Male,55,3,3,Research Scientist,3,Single,6636,17416,0,Y,No,12,3,1,80,1,13,3,3,8,6,5,0
33,No,Travel_Rarely,533,Research & Development,4,4,Medical,1,3333,3,Female,68,4,2,Healthcare Representative,1,Married,12402,11449,2,Y,No,15,3,3,80,0,15,3,3,11,10,0,6
35,No,Travel_Rarely,375,Research & Development,7,2,Life Sciences,1,3334,2,Male,57,2,2,Sales Executive,4,Divorced,12730,7447,4,Y,No,11,3,3,80,0,1,3,4,1,1,3,1
43,No,Travel_Rarely,1051,Sales,15,1,Medical,1,3335,4,Male,70,4,3,Sales Executive,1,Married,9067,12143,7,Y,Yes,12,3,2,80,0,2,2,2,2,2,3,2
42,No,Travel_Rarely,1130,Research & Development,1,2,Life Sciences,1,3336,3,Female,78,4,2,Healthcare Representative,3,Married,7843,19751,5,Y,No,19,3,1,80,1,3,2,3,3,3,0,2
38,Yes,Travel_Frequently,1011,Sales,4,3,Life Sciences,1,3337,4,Female,75,1,2,Research Scientist,4,Married,6350,22789,9,Y,Yes,17,3,3,80,1,0,4,3,0,0,0,0
25,No,Travel_Rarely,1392,Research & Development,6,3,Life Sciences,1,3338,2,Male,87,1,1,Sales Executive,3,Divorced,6447,10983,7,Y,No,11,4,1,80,2,7,4,3,7,4,4,0
47,No,Non-Travel,457,Research & Development,9,3,Life Sciences,1,3339,2,Male,59,4,3,Research Scientist,2,Single,12414,26999,1,Y,Yes,18,3,2,80,2,2,2,3,2,2,2,2
42,No,Travel_Frequently,130,Sales,3,3,Medical,1,3340,1,Female,58,3,1,Human Resources,3,Single,2026,16916,1,Y,No,11,3,4,80,1,23,3,3,5,5,5,5
43,No,Travel_Rarely,326,Research & Development,20,3,Technical Degree,1,3341,4,Male,72,1,2,Human Resources,3,Married,8077,12132,0,Y,No,13,3,4,80,0,12,2,2,10,6,4,4
36,No,Travel_Rarely,609,Research & Development,18,4,Medical,1,3342,3,Male,74,2,1,Manufacturing Director,2,Single,10210,2094,4,Y,No,12,3,1,80,1,11,3,2,0,0,10,0
32,No,Travel_Rarely,1499,Research & Development,18,3,Technical Degree,1,3343,2,Female,47,3,1,Healthcare Representative,3,Married,7573,25769,2,Y,No,12,3,1,80,0,10,3,3,10,10,4,10
31,Yes,Travel_Rarely,964,Sales,15,2,Medical,1,3344,4,Female,85,3,2,Research Scientist,3,Married,5676,3754,3,Y,Yes,12,3,4,80,0,7,1,3,0,0,7,0
39,No,Travel_Frequently,827,Research & Development,14,2,Life Sciences,1,3345,3,Female,91,3,3,Healthcare Representative,1,Married,5133,6808,3,Y,No,16,3,4,80,1,4,3,3,4,4,0,4
43,No,Travel_Rarely,102,Research & Development,14,3,Medical,1,3346,3,Female,77,2,1,Research Scientist,2,Divorced,1009,17140,3,Y,Yes,16,3,1,80,0,0,1,4,0,0,0,0
32,No,Travel_Rarely,474,Research & Development,16,4,Other,1,3347,2,Female,53,2,1,Laboratory Technician,3,Married,2035,10699,1,Y,No,18,3,2,80,2,9,3,2,6,6,4,1
37,No,Non-Travel,366,Research & Development,15,4,Life Sciences,1,3348,4,Female,33,3,1,Research Director,1,Single,4737,2094,5,Y,No,15,3,2,80,0,15,2,3,15,9,3,3
43,Yes,Travel_Rarely,485,Sales,24,1,Life Sciences,1,3349,3,Male,58,3,1,Research Scientist,3,Married,7319,11259,2,Y,Yes,17,3,1,80,0,18,4,3,0,0,7,0
24,No,Travel_Rarely,826,Research & Development,1,2,Life Sciences,1,3350,3,Female,30,3,2,Sales Executive,1,Divorced,7097,12786,4,Y,No,18,4,1,80,0,6,2,2,5,1,0,5
36,No,Travel_Rarely,1499,Human Resources,29,2,Life Sciences,1,3351,3,Female,48,2,2,Healthcare Representative,2,Divorced,14560,13167,0,Y,No,19,3,4,80,3,11,1,3,1,1,0,1
36,Yes,Travel_Rarely,368,Human Resources,1,4,Life Sciences,1,3352,4,Male,100,3,1,Research Scientist,2,Single,11841,5534,5,Y,No,22,3,1,80,0,18,6,4,2,0,6,2
39,No,Non-Travel,338,Sales,5,1,Medical,1,3353,3,Female,82,3,1,Manufacturing Director,1,Divorced,3140,26999,1,Y,No,20,3,3,80,0,8,3,2,7,4,1,2
48,No,Travel_Frequently,958,Research & Development,15,2,Medical,1,3354,4,Male,96,2,4,Human Resources,4,Single,13544,10125,3,Y,No,19,3,2,80,1,0,4,3,0,0,9,0
32,No,Travel_Rarely,845,Research & Development,9,4,Medical,1,3355,1,Male,85,3,2,Sales Executive,4,Married,5482,19617,2,Y,Yes,18,3,2,80,1,1,1,4,1,1,7,1
39,Yes,Travel_Frequently,1035,Sales,1,3,Medical,1,3356,3,Female,56,3,1,Manager,3,Single,8048,16574,0,Y,Yes,17,3,2,80,1,19,1,3,0,0,1,0
29,No,Travel_Rarely,167,Sales,2,2,Technical Degree,1,3357,3,Female,100,3,2,Healthcare Representative,3,Divorced,1009,15549,7,Y,No,16,4,1,80,0,11,1,2,5,3,1,4
32,No,Travel_Rarely,279,Sales,7,3,Life Sciences,1,3358,1,Female,87,3,1,Laboratory Technician,3,Married,10372,17801,2,Y,Yes,18,4,4,80,1,13,2,3,13,12,0,0
45,No,Travel_Rarely,1297,Sales,2,4,Technical Degree,1,3359,2,Male,34,3,1,Sales Executive,4,Married,15189,13493,9,Y,Yes,15,3,3,80,1,18,3,2,11,5,6,4
37,Yes,Travel_Rarely,1499,Research & Development,1,1,Medical,1,3360,3,Female,76,3,3,Manager,2,Divorced,11541,18028,1,Y,No,12,3,1,80,1,19,4,1,16,8,3,1
48,No,Travel_Rarely,1380,Research & Development,4,3,Life Sciences,1,3361,1,Male,91,4,2,Healthcare Representative,2,Single,6601,22114,4,Y,Yes,15,3,3,80,2,10,3,2,5,5,3,2
38,No,Travel_Rarely,727,Human Resources,1,4,Marketing,1,3362,3,Male,53,2,3,Manager,2,Married,8545,24817,2,Y,No,14,3,2,80,2,0,2,2,0,0,3,0
38,No,Travel_Rarely,102,Research & Development,3,1,Medical,1,3363,1,Female,69,4,1,Manager,2,Single,7255,13650,0,Y,No,20,3,3,80,0,10,4,2,9,3,10,2
46,Yes,Non-Travel,619,Research & Development,5,3,Medical,1,3364,2,Female,63,4,3,Manufacturing Director,1,Single,2611,12160,7,Y,No,19,3,4,80,0,25,1,3,0,0,0,0
35,No,Non-Travel,801,Research & Development,6,2,Marketing,1,3365,3,Female,61,2,2,Laboratory Technician,3,Divorced,4858,16704,6,Y,No,19,4,3,80,0,0,3,4,0,0,0,0
30,No,Travel_Rarely,609,Sales,12,3,Technical Degree,1,3366,4,Male,81,3,2,Sales Executive,3,Single,9014,8045,0,Y,No,17,3,3,80,0,6,2,3,6,1,6,0
42,No,Travel_Rarely,1132,Research & Development,1,1,Marketing,1,3367,1,Male,92,2,5,Manager,3,Divorced,14379,17061,0,Y,No,13,3,2,80,1,6,5,3,0,0,0,0
38,Yes,Travel_Rarely,532,Research & Development,18,2,Human Resources,1,3368,1,Female,31,2,2,Human Resources,3,Married,7735,26999,6,Y,No,11,3,2,80,0,6,4,3,6,6,4,1
44,No,Travel_Frequently,1024,Research & Development,4,4,Medical,1,3369,4,Female,82,2,2,Research Scientist,2,Single,1009,11052,3,Y,No,11,3,3,80,2,5,3,4,5,4,5,0
39,No,Travel_Frequently,876,Research & Development,21,1,Life Sciences,1,3370,3,Female,42,2,2,Research Scientist,3,Married,1247,11126,4,Y,No,15,3,4,80,1,7,4,4,7,0,2,6
43,No,Non-Travel,898,Research & Development,9,3,Life Sciences,1,3371,3,Male,45,2,2,Laboratory Technician,3,Single,7613,10197,4,Y,No,17,3,3,80,2,17,2,3,8,0,7,4
28,No,Travel_Frequently,102,Research & Development,2,1,Life Sciences,1,3372,4,Female,43,2,3,Research Scientist,3,Married,9086,8157,0,Y,No,11,3,4,80,2,8,4,3,4,4,0,2
28,Yes,Travel_Rarely,754,Research & Development,6,3,Life Sciences,1,3373,3,Female,76,3,1,Human Resources,4,Single,1009,12365,0,Y,No,11,3,2,80,0,5,4,3,5,5,4,0
29,No,Non-Travel,1499,Research & Development,17,4,Life Sciences,1,3374,2,Male,77,4,4,Laboratory Technician,2,Married,1670,11761,0,Y,Yes,18,3,2,80,2,11,2,4,9,5,3,3
39,No,Travel_Rarely,510,Research & Development,1,1,Life Sciences,1,3375,2,Male,30,2,2,Laboratory Technician,2,Single,2721,2692,4,Y,No,18,4,3,80,1,19,2,4,16,3,8,1
34,No,Travel_Rarely,538,Research & Development,15,2,Life Sciences,1,3376,3,Female,69,4,1,Research Director,2,Single,11322,16881,3,Y,No,11,3,2,80,0,13,3,3,9,5,2,0
26,No,Non-Travel,675,Research & Development,12,3,Life Sciences,1,3377,1,Male,71,3,1,Laboratory Technician,4,Married,3003,25112,0,Y,Yes,17,3,4,80,0,8,1,4,6,1,3,5
36,No,Non-Travel,587,Research & Development,10,4,Medical,1,3378,3,Male,48,2,1,Laboratory Technician,4,Divorced,2979,8569,4,Y,Yes,18,3,3,80,2,6,2,3,3,3,6,3
42,No,Travel_Frequently,102,Research & Development,5,2,Life Sciences,1,3379,2,Male,30,3,2,Laboratory Technician,2,Divorced,1009,6468,0,Y,Yes,11,3,3,80,0,2,4,4,2,2,2,2
35,No,Travel_Rarely,526,Sales,16,3,Life Sciences,1,3380,3,Male,56,3,3,Sales Executive,3,Single,5351,8394,1,Y,No,12,3,3,80,0,17,0,3,16,1,1,6
29,No,Non-Travel,743,Research & Development,10,4,Marketing,1,3381,1,Female,70,4,4,Research Scientist,4,Married,12804,5124,6,Y,No,14,4,4,80,0,0,4,4,0,0,3,0
43,No,Travel_Rarely,1171,Research & Development,18,1,Life Sciences,1,3382,3,Male,100,2,1,Laboratory Technician,1,Married,5127,20109,3,Y,Yes,22,3,3,80,1,6,4,2,5,0,3,2
42,Yes,Travel_Rarely,537,Research & Development,16,3,Marketing,1,3383,3,Female,53,1,1,Research Scientist,1,Single,7072,26999,0,Y,No,23,3,3,80,0,18,3,2,11,1,4,3
32,No,Non-Travel,1223,Sales,12,2,Medical,1,3384,4,Male,44,2,3,Sales Executive,3,Single,8607,7776,1,Y,Yes,13,4,2,80,0,14,2,3,1,1,7,1
32,No,Travel_Frequently,618,Research & Development,11,2,Technical Degree,1,3385,4,Female,73,3,2,Research Scientist,4,Divorced,13072,4181,2,Y,Yes,17,4,1,80,0,13,3,3,11,0,4,10
31,No,Travel_Rarely,102,Research & Development,3,4,Human Resources,1,3386,4,Male,62,3,2,Laboratory Technician,4,Married,12903,14084,2,Y,No,14,4,3,80,0,5,3,2,4,4,5,4
44,No,Travel_Rarely,583,Research & Development,12,3,Life Sciences,1,3387,3,Male,37,2,2,Research Scientist,1,Married,12451,18964,2,Y,No,17,4,2,80,0,3,3,2,3,3,1,3
43,No,Travel_Rarely,634,Research & Development,10,2,Medical,1,3388,3,Male,71,2,1,Research Director,2,Divorced,1586,11763,1,Y,Yes,15,3,4,80,0,8,3,3,8,6,1,5
27,No,Travel_Rarely,1465,Sales,5,3,Marketing,1,3389,2,Male,55,2,4,Healthcare Representative,4,Single,1973,9702,6,Y,No,11,3,3,80,2,6,2,3,6,6,2,0
43,No,Travel_Rarely,978,Research & Development,1,1,Life Sciences,1,3390,3,Female,86,1,3,Manager,2,Single,6963,13632,1,Y,No,11,3,4,80,1,3,4,3,3,3,2,2
25,No,Travel_Rarely,1430,Research & Development,16,4,Technical Degree,1,3391,3,Male,64,2,2,Sales Executive,3,Married,10905,19598,2,Y,Yes,15,3,1,80,1,7,2,3,5,5,0,4
33,No,Travel_Rarely,1137,Sales,20,4,Medical,1,3392,3,Male,30,1,1,Laboratory Technician,2,Married,1633,13781,4,Y,No,19,3,4,80,2,5,3,3,5,3,3,4
53,No,Travel_Rarely,270,Research & Development,23,4,Technical Degree,1,3393,3,Female,47,3,2,Sales Executive,1,Married,1009,7373,3,Y,Yes,11,3,4,80,1,3,1,4,3,3,4,3
26,No,Travel_Rarely,524,Research & Development,6,4,Life Sciences,1,3394,4,Female,73,3,1,Laboratory Technician,4,Married,8565,11284,5,Y,No,11,3,2,80,1,3,4,2,3,3,0,3
21,Yes,Travel_Rarely,1050,Research & Development,3,4,Marketing,1,3395,2,Male,73,3,1,Sales Executive,1,Married,12754,5851,0,Y,No,12,3,2,80,0,3,2,4,3,0,0,3
50,No,Travel_Rarely,257,Research & Development,5,3,Other,1,3396,2,Female,60,2,3,Healthcare Representative,3,Divorced,15898,10976,4,Y,No,16,4,3,80,1,13,2,1,0,0,7,0
50,No,Travel_Rarely,1076,Sales,11,1,Life Sciences,1,3397,2,Male,38,2,5,Research Scientist,3,Divorced,7574,26999,3,Y,No,20,4,1,80,1,4,2,2,4,4,9,3
30,No,Travel_Rarely,1201,Research & Development,7,2,Medical,1,3398,1,Male,52,2,1,Manager,2,Divorced,1837,13274,2,Y,Yes,11,4,1,80,1,12,4,3,0,0,3,0
44,Yes,Travel_Rarely,976,Sales,1,2,Human Resources,1,3399,2,Male,71,4,2,Sales Executive,3,Single,8369,4539,1,Y,No,13,3,2,80,0,5,3,3,0,0,2,0
43,No,Travel_Frequently,1238,Research & Development,9,1,Technical Degree,1,3400,3,Female,30,3,1,Sales Executive,2,Single,1009,13489,1,Y,Yes,11,3,2,80,2,22,2,4,10,3,0,1
22,No,Travel_Rarely,1065,Sales,5,2,Marketing,1,3401,2,Male,49,2,2,Laboratory Technician,2,Single,9807,25915,2,Y,No,16,3,4,80,0,4,1,1,4,4,0,2
41,No,Travel_Rarely,435,Sales,3,3,Medical,1,3402,1,Female,62,4,1,Sales Executive,2,Divorced,1009,18455,0,Y,No,15,3,2,80,1,13,1,3,4,3,3,4
40,No,Travel_Rarely,330,Research & Development,15,4,Life Sciences,1,3403,4,Male,32,3,2,Research Director,1,Divorced,11787,18413,1,Y,No,15,3,3,80,0,2,3,2,2,2,2,2
47,No,Travel_Rarely,373,Sales,1,2,Marketing,1,3404,2,Male,82,2,2,Sales Executive,4,Married,3868,17544,3,Y,No,14,3,2,80,2,13,2,3,8,8,1,1
49,No,Travel_Rarely,437,Sales,7,5,Life Sciences,1,3405,3,Male,85,2,1,Research Scientist,3,Married,1009,9164,0,Y,No,16,3,4,80,0,1,2,3,1,0,9,1
36,No,Travel_Rarely,1004,Research & Development,18,3,Other,1,3406,4,Male,100,2,1,Sales Executive,2,Married,17079,8143,4,Y,No,17,3,3,80,1,7,3,3,7,7,4,4
49,No,Travel_Rarely,688,Research & Development,2,2,Medical,1,3407,3,Male,60,2,3,Sales Representative,3,Divorced,6095,20826,0,Y,No,19,4,1,80,1,2,3,3,2,2,2,2
42,No,Travel_Rarely,649,Research & Development,15,3,Medical,1,3408,3,Male,80,4,2,Research Scientist,3,Single,5575,5834,0,Y,No,13,3,2,80,0,18,1,3,8,1,6,0
44,No,Travel_Frequently,948,Research & Development,4,2,Medical,1,3409,3,Male,30,2,1,Sales Executive,4,Single,12944,19427,9,Y,Yes,11,3,3,80,0,9,3,3,3,2,7,3
50,Yes,Travel_Frequently,925,Human Resources,7,3,Medical,1,3410,2,Male,43,2,2,Sales Executive,2,Single,14429,19310,9,Y,No,17,3,2,80,1,14,3,2,6,1,4,1
43,Yes,Travel_Rarely,930,Sales,4,4,Life Sciences,1,3411,4,Male,100,3,1,Sales Executive,4,Divorced,8061,17124,5,Y,No,11,3,4,80,1,21,3,3,17,8,0,0
32,No,Non-Travel,784,Research & Development,7,2,Medical,1,3412,1,Male,86,3,2,Manufacturing Director,3,Married,8201,11521,4,Y,No,11,3,4,80,1,14,1,3,0,0,3,0
40,No,Travel_Rarely,919,Research & Development,19,4,Other,1,3413,4,Male,37,3,2,Manufacturing Director,2,Married,9846,10256,4,Y,Yes,17,3,3,80,1,22,0,3,10,8,1,5
42,No,Travel_Rarely,670,Research & Development,3,1,Marketing,1,3414,2,Female,54,2,1,Manufacturing Director,3,Divorced,14631,10067,6,Y,No,21,3,3,80,1,9,5,2,9,7,9,9
42,Yes,Travel_Frequently,209,Research & Development,10,2,Life Sciences,1,3415,2,Female,30,2,3,Manufacturing Director,3,Married,2066,17018,0,Y,No,21,3,2,80,0,6,2,4,5,5,4,0
27,Yes,Travel_Rarely,683,Research & Development,1,2,Life Sciences,1,3416,4,Male,71,3,1,Healthcare Representative,1,Married,5663,12223,1,Y,No,11,3,2,80,1,5,2,2,5,2,3,5
45,No,Travel_Rarely,652,Research & Development,10,3,Life Sciences,1,3417,4,Female,59,2,3,Research Scientist,3,Married,4735,2392,3,Y,No,18,4,4,80,0,27,3,3,8,8,5,7
41,No,Travel_Rarely,1176,Sales,5,3,Life Sciences,1,3418,2,Female,30,3,3,Human Resources,2,Divorced,2913,13839,7,Y,Yes,19,4,4,80,2,9,2,3,0,0,5,0
40,No,Travel_Rarely,1040,Research & Development,10,2,Life Sciences,1,3419,4,Female,84,3,1,Laboratory Technician,2,Divorced,11035,13317,2,Y,No,20,3,4,80,0,19,4,3,1,1,1,1
25,No,Travel_Rarely,102,Research & Development,8,3,Technical Degree,1,3420,4,Female,71,3,3,Sales Executive,3,Married,4879,6658,0,Y,Yes,13,3,1,80,0,7,3,3,0,0,3,0
56,No,Travel_Rarely,250,Research & Development,9,3,Life Sciences,1,3421,2,Male,30,4,4,Laboratory Technician,2,Single,4259,2094,3,Y,No,11,4,2,80,0,3,1,2,0,0,3,0
27,No,Travel_Rarely,1200,Research & Development,1,4,Other,1,3422,2,Male,63,2,2,Manager,1,Single,7563,11694,5,Y,No,13,3,3,80,1,0,5,2,0,0,4,0
54,No,Non-Travel,102,Research & Development,26,4,Medical,1,3423,1,Female,60,3,1,Laboratory Technician,1,Single,7087,11593,9,Y,No,11,3,2,80,2,12,2,2,6,6,9,6
32,No,Travel_Rarely,1162,Research & Development,12,4,Life Sciences,1,3424,4,Male,89,4,2,Laboratory Technician,3,Married,13429,12443,1,Y,Yes,12,3,2,80,1,5,2,2,5,5,0,3
33,Yes,Travel_Rarely,1223,Research & Development,9,4,Life Sciences,1,3425,3,Male,58,3,1,Sales Executive,4,Married,12840,7021,4,Y,Yes,16,3,1,80,1,2,1,2,1,1,5,1
35,Yes,Travel_Rarely,991,Sales,1,4,Technical Degree,1,3426,2,Male,93,3,1,Manager,3,Married,7606,11136,1,Y,Yes,16,4,4,80,1,17,3,4,3,3,0,3
35,No,Travel_Frequently,617,Research & Development,17,2,Medical,1,3427,4,Male,59,3,4,Sales Representative,4,Married,7602,17583,1,Y,No,24,3,1,80,0,17,3,3,0,0,6,0
41,No,Travel_Rarely,734,Research & Development,18,3,Medical,1,3428,2,Male,92,3,2,Laboratory Technician,4,Divorced,15463,7004,0,Y,No,17,4,2,80,1,14,3,3,7,2,0,2
35,No,Travel_Rarely,1235,Research & Development,5,2,Life Sciences,1,3429,3,Male,48,2,2,Manager,3,Married,7765,14829,4,Y,No,20,3,4,80,0,13,3,2,12,1,1,9
46,No,Travel_Rarely,851,Research & Development,10,2,Life Sciences,1,3430,4,Male,77,1,4,Healthcare Representative,3,Divorced,5770,14376,7,Y,No,13,3,4,80,0,5,2,3,5,0,1,5
39,No,Travel_Frequently,1484,Research & Development,1,2,Medical,1,3431,3,Male,67,4,4,Laboratory Technician,3,Married,13350,6527,0,Y,No,15,3,3,80,1,9,3,4,9,7,5,0
21,No,Travel_Rarely,1141,Sales,1,2,Life Sciences,1,3432,4,Male,52,4,3,Research Scientist,3,Married,2721,11470,5,Y,No,15,4,3,80,1,3,2,2,2,2,0,2
32,No,Travel_Rarely,1258,Research & Development,13,3,Marketing,1,3433,3,Male,80,3,1,Research Scientist,3,Married,7177,13644,7,Y,Yes,21,3,3,80,1,13,3,2,8,0,3,1
31,No,Travel_Rarely,568,Research & Development,3,2,Life Sciences,1,3434,1,Male,89,3,1,Manager,4,Divorced,7004,2094,0,Y,No,14,3,3,80,1,0,2,3,0,0,0,0
20,No,Travel_Frequently,944,Research & Development,14,5,Medical,1,3435,3,Female,100,3,1,Manager,1,Married,1922,20041,4,Y,No,18,4,3,80,0,2,4,2,2,2,4,2
26,No,Travel_Rarely,1499,Research & Development,15,3,Life Sciences,1,3436,2,Female,85,3,3,Manufacturing Director,3,Married,1009,4960,4,Y,No,17,3,1,80,1,8,2,2,7,4,4,3
33,Yes,Non-Travel,1020,Research & Development,11,3,Life Sciences,1,3437,3,Female,70,3,1,Research Scientist,2,Married,11317,20740,0,Y,Yes,15,3,4,80,0,7,4,2,7,7,1,0
38,No,Non-Travel,1222,Sales,10,2,Medical,1,3438,4,Male,67,4,3,Research Scientist,3,Divorced,8065,7665,0,Y,Yes,21,4,3,80,0,7,5,3,7,2,0,3
49,Yes,Non-Travel,784,Sales,18,5,Medical,1,3439,3,Male,82,4,1,Laboratory Technician,2,Married,1009,23313,1,Y,No,12,3,3,80,2,23,5,2,13,1,3,4
44,No,Non-Travel,229,Sales,4,1,Marketing,1,3440,3,Female,72,1,2,Research Scientist,1,Single,9114,16063,4,Y,No,16,3,2,80,0,12,5,3,6,6,2,1
47,No,Travel_Rarely,1477,Research & Development,10,3,Technical Degree,1,3441,2,Female,73,3,2,Laboratory Technician,1,Married,3770,18664,1,Y,No,17,3,4,80,2,21,3,2,1,1,5,1
31,No,Travel_Rarely,147,Human Resources,20,3,Life Sciences,1,3442,3,Male,59,2,1,Research Scientist,4,Single,10315,10453,0,Y,No,15,3,2,80,2,13,5,3,12,2,3,5
42,No,Travel_Rarely,767,Research & Development,15,5,Life Sciences,1,3443,2,Female,73,2,1,Sales Executive,3,Married,2081,21245,1,Y,Yes,14,3,2,80,1,15,1,2,15,6,10,6
53,No,Travel_Frequently,1146,Human Resources,14,2,Life Sciences,1,3444,3,Female,36,2,2,Laboratory Technician,2,Married,8828,18357,3,Y,No,15,3,3,80,0,2,3,2,2,1,5,2
26,No,Travel_Frequently,939,Research & Development,10,4,Medical,1,3445,4,Female,70,3,4,Healthcare Representative,3,Married,3522,2094,5,Y,Yes,17,3,3,80,0,8,4,1,0,0,3,0
47,Yes,Non-Travel,723,Research & Development,7,2,Human Resources,1,3446,3,Male,63,3,2,Manager,3,Married,4238,21355,3,Y,No,19,3,2,80,1,14,4,3,12,4,0,5
38,No,Travel_Rarely,1133,Research & Development,1,3,Medical,1,3447,3,Female,72,2,3,Laboratory Technician,2,Single,6831,11096,6,Y,No,18,3,3,80,1,10,5,3,2,2,2,2
31,No,Travel_Rarely,1499,Research & Development,10,2,Life Sciences,1,3448,3,Female,56,2,1,Laboratory Technician,2,Married,2656,14552,3,Y,No,15,4,2,80,1,13,3,4,5,5,7,0
50,No,Travel_Rarely,1111,Research & Development,1,2,Medical,1,3449,2,Female,81,2,1,Laboratory Technician,3,Divorced,4522,11184,2,Y,No,12,3,2,80,1,4,5,2,4,4,5,2
28,No,Travel_Rarely,949,Research & Development,7,5,Other,1,3450,2,Female,66,3,3,Research Scientist,2,Married,10950,8773,0,Y,No,11,3,1,80,0,8,2,3,8,4,4,3
41,No,Travel_Rarely,694,Research & Development,1,5,Marketing,1,3451,3,Female,65,4,1,Sales Representative,1,Divorced,8685,22605,1,Y,No,20,3,4,80,1,22,2,4,0,0,9,0
25,No,Travel_Rarely,652,Research & Development,1,2,Other,1,3452,2,Female,74,3,3,Human Resources,3,Divorced,11196,6353,2,Y,No,11,3,2,80,1,7,4,4,6,4,4,1
46,No,Travel_Frequently,425,Research & Development,4,3,Marketing,1,3453,4,Female,90,3,1,Research Scientist,3,Single,3644,25368,0,Y,No,11,3,4,80,1,9,3,3,5,5,5,2
43,Yes,Travel_Rarely,459,Research & Development,1,3,Medical,1,3454,3,Female,56,2,1,Laboratory Technician,3,Single,6392,12891,3,Y,No,17,3,3,80,0,15,3,4,10,0,3,0
30,No,Non-Travel,908,Sales,1,3,Technical Degree,1,3455,1,Female,49,2,2,Research Director,4,Single,1009,26999,2,Y,No,19,3,3,80,2,12,3,3,7,1,1,7
39,No,Travel_Rarely,868,Research & Development,5,3,Life Sciences,1,3456,4,Female,61,2,2,Research Scientist,4,Married,2907,15807,4,Y,No,17,3,2,80,1,21,3,2,11,1,2,7
38,Yes,Travel_Rarely,1070,Research & Development,6,3,Life Sciences,1,3457,2,Male,86,2,1,Research Scientist,2,Married,4860,26606,0,Y,Yes,15,3,2,80,1,17,1,2,0,0,1,0
28,No,Travel_Rarely,413,Research & Development,18,4,Human Resources,1,3458,3,Female,76,3,2,Healthcare Representative,4,Married,7462,2837,2,Y,No,11,3,3,80,1,10,3,3,9,5,2,0
34,Yes,Travel_Frequently,962,Research & Development,13,1,Life Sciences,1,3459,1,Female,70,4,1,Human Resources,1,Married,7837,3939,1,Y,No,11,3,4,80,0,16,3,4,3,3,0,3
46,No,Travel_Rarely,1499,Human Resources,16,3,Technical Degree,1,3460,2,Male,87,3,3,Healthcare Representative,4,Married,1009,14018,5,Y,No,19,4,4,80,1,20,6,2,3,3,4,3
42,No,Travel_Frequently,457,Research & Development,11,4,Medical,1,3461,1,Male,58,4,3,Research Scientist,2,Married,1009,13876,4,Y,No,11,3,3,80,1,19,4,3,3,1,1,3
41,No,Travel_Rarely,250,Research & Development,17,2,Marketing,1,3462,4,Female,79,1,1,Healthcare Representative,2,Divorced,5246,24363,1,Y,No,18,4,4,80,0,5,4,2,5,5,5,5
38,No,Travel_Rarely,1255,Sales,16,3,Marketing,1,3463,3,Female,79,3,1,Research Scientist,1,Married,1009,13353,6,Y,No,21,3,1,80,2,9,3,3,9,9,6,6
36,No,Travel_Rarely,976,Sales,1,3,Other,1,3464,4,Female,54,2,4,Sales Executive,2,Single,8675,18616,6,Y,No,24,3,1,80,1,0,0,3,0,0,0,0
18,No,Travel_Frequently,970,Sales,12,2,Marketing,1,3465,4,Female,100,2,1,Laboratory Technician,4,Married,15778,22246,0,Y,Yes,14,3,3,80,2,0,3,3,0,0,5,0
25,No,Travel_Rarely,976,Research & Development,2,3,Medical,1,3466,2,Female,70,4,2,Laboratory Technician,4,Married,12153,10732,3,Y,Yes,17,3,1,80,2,7,5,4,7,0,7,7
41,No,Travel_Rarely,102,Research & Development,1,3,Life Sciences,1,3467,3,Male,100,3,2,Sales Executive,4,Married,1009,11270,5,Y,No,15,3,3,80,1,12,2,3,0,0,8,0
37,No,Travel_Rarely,308,Sales,6,3,Medical,1,3468,1,Male,77,2,3,Laboratory Technician,3,Single,1009,8925,4,Y,Yes,14,3,2,80,1,15,6,4,15,4,2,0
47,No,Travel_Rarely,685,Sales,24,1,Life Sciences,1,3469,2,Male,67,4,3,Sales Executive,3,Married,10043,9570,3,Y,No,23,3,2,80,0,4,2,2,4,4,6,4
33,No,Travel_Rarely,1011,Research & Development,17,3,Human Resources,1,3470,3,Male,47,3,2,Sales Executive,3,Divorced,1009,16951,4,Y,No,19,3,3,80,0,3,2,3,3,1,2,2
